,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
7397,12504.49422,33746.0,106.0,29.0,23.0,0,2,508.8
7398,7462.926263,70263.0,93.0,30.0,66.0,0,5,7.345946
7399,4690.793868,43367.0,118.0,6.0,20.0,0,1,434.0887943128942
7400,2943.045259,0.0,81.0,26.0,23.0,0,1,388.8
7401,5003.336664,0.0,66.0,12.0,20.0,1,4,445.19869
7402,13466.92071,11432.0,119.0,11.0,9.0,0,2,571.2
7403,3386.186515,67249.0,86.0,25.0,4.0,0,1,33.894695
7404,5503.440723,76839.0,68.0,12.0,85.0,0,3,326.4
7405,8004.9404749870755,71210.0,93.21929056273265,8.0,89.0,1,2,434.0887943128942
7406,4739.34663,49447.0,119.0,9.0,48.0,2,1,762.007253
7407,15777.88702,98713.0,65.0,3.0,91.0,0,2,289.894293
7408,2619.865336,26094.0,67.0,16.0,84.0,0,1,2.028223
7409,15445.66166,26990.0,65.0,9.0,60.0,1,2,297.864823
7410,3355.528168,46644.0,84.0,34.0,19.0,0,1,150.688024
7411,2874.08847,33462.0,72.0,12.0,9.0,0,1,112.425578
7412,2846.645431,66880.0,71.0,7.0,54.0,0,1,340.8
7413,8004.9404749870755,88680.0,66.0,5.0,66.0,0,2,201.762191
7414,5313.467001,0.0,79.0,4.0,78.0,0,4,568.8
7415,3730.144916,75132.0,93.0,7.0,33.0,2,1,446.4
7416,9031.214859,0.0,122.0,15.0,47.0,0,9,650.52179
7417,5931.28489,56617.0,74.0,18.0,24.0,0,3,355.2
7418,9429.080755,75638.0,83.0,6.0,52.0,4,2,108.69654
7419,7613.049819,24982.0,109.0,20.0,52.0,4,7,523.2
7420,3313.014405,40348.0,83.0,6.0,56.0,0,1,26.314753
7421,7317.014254,24083.0,63.0,22.0,2.0,1,2,340.453606
7422,2665.737082,81538.0,66.0,3.0,46.0,0,1,272.844816
7423,3230.576665,62873.0,81.0,0.0,41.0,0,1,207.75186
7424,8004.9404749870755,66245.0,145.0,22.0,58.0,0,2,181.501424
7425,10595.81033,0.0,102.0,22.0,20.0,0,2,734.4
7426,5999.380228,26303.0,165.0,16.0,47.0,0,1,956.589903
7427,8004.9404749870755,58620.0,71.0,11.0,51.0,0,2,340.8
7428,3954.344534,18375.0,103.0,8.0,50.0,0,1,535.080276
7429,3589.372361,30944.0,92.0,15.0,46.0,0,1,348.216284
7430,7329.777554,59630.0,93.21929056273265,9.0,67.0,0,1,888.0
7431,7380.570445,53957.0,93.21929056273265,19.0,80.0,0,1,61.554272
7432,7472.672033,44385.0,97.0,6.0,31.0,0,7,465.6
7433,8500.12195,0.0,119.0,1.0,58.0,0,7,856.8
7434,8004.9404749870755,25561.0,163.0,3.0,25.0,0,2,434.0887943128942
7435,5846.114411,85956.0,145.0,0.0,85.0,0,1,510.381882
7436,2231.786517,0.0,61.0,26.0,79.0,1,1,311.404068
7437,4864.527356,37406.0,122.0,23.0,38.0,1,1,434.0887943128942
7438,4594.292826,39053.0,114.0,5.0,66.0,0,1,547.2
7439,3044.003202,24475.0,84.0,11.0,55.0,3,1,604.8
7440,2759.978287,92296.0,69.0,4.0,65.0,0,1,331.2
7441,11064.29047,29484.0,93.0,19.0,51.0,0,2,446.4
7442,7555.828789,0.0,114.0,19.0,50.0,0,3,820.8
7443,7469.557777,48088.0,94.0,25.0,73.0,0,4,134.828318
7444,4920.492369,21366.0,63.0,20.0,47.0,0,3,302.4
7445,12298.6863,17101.0,113.0,1.0,88.0,0,2,542.4
7446,4630.363287,0.0,64.0,3.0,59.0,0,4,460.8
7447,4636.54647,26802.0,66.0,7.0,43.0,1,5,316.8
7448,8004.9404749870755,89025.0,64.0,32.0,10.0,0,2,179.251604
7449,3792.829528,0.0,104.0,23.0,76.0,0,1,748.8
7450,8004.9404749870755,52228.0,93.21929056273265,29.0,72.0,1,8,434.0887943128942
7451,4715.469193,0.0,126.0,13.0,91.0,0,1,694.357961
7452,2288.763508,0.0,63.0,11.0,30.0,0,1,344.288189
7453,5670.132321,83086.0,71.0,1.0,43.0,3,3,320.486645
7454,7228.993348,53214.0,91.0,21.0,76.0,0,3,436.8
7455,11009.13049,51643.0,93.21929056273265,16.0,43.0,0,1,434.0887943128942
7456,5639.941974,73168.0,70.0,21.0,50.0,0,3,425.800112
7457,11196.46002,0.0,93.21929056273265,26.0,94.0,0,1,434.0887943128942
7458,12840.43291,0.0,90.0,1.0,94.0,0,2,648.0
7459,8828.380695,61246.0,110.0,24.0,21.0,0,3,159.239518
7460,13268.79263,32762.0,112.0,26.0,74.0,0,2,326.926833
7461,3728.874098,0.0,69.0,21.0,54.0,5,3,496.8
7462,4983.114656,0.0,133.0,9.0,85.0,0,1,957.6
7463,13727.79972,0.0,126.0,12.0,4.0,0,2,604.8
7464,8343.751519,64127.0,71.0,31.0,19.0,0,2,72.862304
7465,7191.831645,0.0,67.0,9.0,54.0,0,2,308.54976
7466,13759.14695,16794.0,96.0,7.0,31.0,0,2,460.8
7467,9788.713108,31930.0,83.0,19.0,30.0,0,2,37.699658
7468,3360.44356,74918.0,85.0,13.0,74.0,0,1,314.246507
7469,4887.794108,70742.0,124.0,3.0,64.0,1,1,211.68058
7470,7582.113842,64801.0,64.0,23.0,19.0,0,2,268.471802
7471,2516.213745,48829.0,64.0,23.0,70.0,1,1,300.312635
7472,3571.34607,73853.0,89.0,7.0,35.0,0,1,427.2
7473,9868.595441,0.0,99.0,25.0,23.0,0,2,712.8
7474,5375.821564,66844.0,70.0,11.0,80.0,4,5,104.977375
7475,4254.620669,11904.0,61.0,34.0,11.0,2,3,292.8
7476,3061.052283,56869.0,83.0,25.0,34.0,3,1,269.406119
7477,2414.770722,0.0,67.0,3.0,54.0,0,1,482.4
7478,4526.52638,0.0,68.0,20.0,44.0,1,7,326.4
7479,5635.294733,59325.0,71.0,13.0,75.0,0,3,229.686659
7480,8254.698836,0.0,115.0,19.0,60.0,0,9,552.0
7481,7320.070571,0.0,112.0,30.0,29.0,1,3,806.4
7482,3933.813993,25927.0,103.0,6.0,20.0,0,1,674.973614
7483,2433.089468,0.0,71.0,31.0,79.0,0,1,493.055291
7484,5706.955563,83073.0,71.0,15.0,46.0,0,3,10.42277
7485,2585.444463,0.0,73.0,14.0,36.0,2,1,350.4
7486,2659.70565,0.0,87.0,4.0,4.0,3,1,420.041981
7487,5310.861767,0.0,72.0,17.0,11.0,1,3,345.6
7488,5874.820212,35301.0,74.0,23.0,68.0,0,7,128.643975
7489,8579.889155,21829.0,111.0,6.0,59.0,0,3,532.8
7490,8903.966435,15142.0,116.0,7.0,5.0,0,3,792.609747
7491,8149.769437,0.0,71.0,28.0,76.0,0,2,340.8
7492,2570.162134,58498.0,67.0,6.0,1.0,3,1,321.6
7493,2585.56013,64592.0,64.0,12.0,57.0,0,1,307.2
7494,2844.849804,80306.0,71.0,11.0,12.0,0,1,340.8
7495,4633.550875,29105.0,117.0,28.0,31.0,0,1,272.612048
7496,6678.899026,47137.0,84.0,5.0,11.0,0,5,161.640052
7497,2222.865016,0.0,62.0,5.0,54.0,0,1,446.4
7498,8522.759016,0.0,109.0,19.0,2.0,0,3,723.786607
7499,8004.9404749870755,0.0,100.0,27.0,58.0,0,2,434.0887943128942
7500,3479.260311,66711.0,86.0,25.0,92.0,0,1,366.381387
7501,7851.582939,48943.0,65.0,17.0,50.0,0,2,105.068788
7502,2509.508795,0.0,71.0,20.0,48.0,0,1,511.2
7503,2854.26694,34807.0,73.0,8.0,90.0,0,1,472.043042
7504,8879.790017,52583.0,113.0,12.0,59.0,0,7,528.20086
7505,8392.618913,0.0,111.0,6.0,51.0,0,4,617.396701
7506,5279.478432,92589.0,65.0,29.0,20.0,0,9,312.0
7507,8272.330818,96689.0,103.0,34.0,80.0,0,5,37.802583
7508,7662.429999,0.0,73.0,28.0,19.0,0,2,525.6
7509,4899.977003,76594.0,122.0,26.0,9.0,1,1,832.453791
7510,4508.862933,83777.0,112.0,18.0,74.0,0,1,377.354191
7511,3094.320237,20954.0,78.0,15.0,27.0,0,1,534.501024
7512,4383.150505,84491.0,110.0,0.0,0.0,0,1,156.282093
7513,2530.705137,89451.0,63.0,11.0,2.0,0,1,61.769564
7514,8291.659086,85132.0,106.0,0.0,60.0,5,3,501.134524
7515,8164.31273,11193.0,114.0,2.0,88.0,0,6,820.8
7516,2337.35182,28806.0,61.0,13.0,90.0,0,1,292.8
7517,9002.409572,76184.0,111.0,23.0,19.0,0,3,532.8
7518,5389.499465,66429.0,136.0,35.0,93.0,0,1,57.712985
7519,2721.585434,43278.0,68.0,10.0,10.0,0,1,326.4
7520,6005.847375,13528.0,86.0,21.0,35.0,0,3,412.8
7521,5555.830205,74015.0,72.0,12.0,61.0,0,6,471.443077
7522,5470.060561,54507.0,138.0,20.0,11.0,0,1,702.990032
7523,15610.90065,0.0,119.0,3.0,52.0,5,2,439.352186
7524,2616.613903,72302.0,66.0,6.0,27.0,0,1,316.8
7525,4681.52815,14606.0,72.0,2.0,94.0,5,4,439.772868
7526,4890.1093,0.0,68.0,21.0,59.0,0,7,689.282166
7527,7457.344801,43406.0,93.21929056273265,6.0,49.0,0,1,897.6
7528,8004.9404749870755,60426.0,62.0,0.0,97.0,0,2,133.284622
7529,5305.087084,26334.0,71.0,9.0,94.0,0,3,340.8
7530,9470.624437,22514.0,80.0,22.0,96.0,0,2,203.469143
7531,3548.148767,76114.0,88.0,6.0,97.0,0,1,422.4
7532,2451.535793,48791.0,62.0,27.0,0.0,3,1,69.794432
7533,8652.652451,65605.0,111.0,2.0,72.0,2,7,377.781658
7534,2535.223185,69259.0,63.0,3.0,30.0,0,1,362.51794
7535,4314.065657,0.0,64.0,16.0,42.0,1,5,460.8
7536,6731.050335,0.0,62.0,0.0,5.0,0,2,446.4
7537,7779.588181,90969.0,65.0,7.0,22.0,0,2,190.751345
7538,2805.286098,50180.0,77.0,30.0,93.0,3,1,360.499075
7539,5251.968272,41991.0,67.0,14.0,75.0,0,3,88.382536
7540,8044.872393,71391.0,67.0,29.0,39.0,0,2,284.000172
7541,4250.282624,0.0,61.0,17.0,1.0,1,7,292.8
7542,13891.67638,70725.0,70.0,2.0,0.0,0,2,336.0
7543,2725.356404,36650.0,69.0,2.0,70.0,1,1,56.60333
7544,4779.893422,54194.0,119.0,9.0,90.0,1,1,112.268583
7545,4808.957973,23554.0,61.0,12.0,17.0,0,6,142.459804
7546,8658.863813,62464.0,109.0,23.0,45.0,0,4,400.181882
7547,9215.541928,71888.0,115.0,14.0,33.0,0,4,552.0
7548,5068.426258,80846.0,65.0,9.0,32.0,0,9,227.183015
7549,4879.713235,0.0,67.0,7.0,84.0,0,5,321.6
7550,13466.92071,11432.0,119.0,11.0,9.0,0,2,571.2
7551,13306.18451,39017.0,170.0,10.0,4.0,2,3,592.85751
7552,7350.182328,0.0,108.0,7.0,54.0,0,4,777.6
7553,4822.436037,73769.0,61.0,24.0,84.0,0,6,121.654567
7554,3554.845264,58557.0,88.0,4.0,83.0,0,1,55.510526
7555,3135.579831,0.0,91.0,12.0,6.0,0,1,707.264022
7556,8004.9404749870755,48367.0,161.0,10.0,34.0,0,2,772.8
7557,2515.411468,39718.0,65.0,1.0,55.0,2,1,366.531664
7558,7247.495684,0.0,96.0,31.0,64.0,1,3,460.8
7559,4878.950256,43358.0,61.0,2.0,83.0,0,6,400.294938
7560,2971.919417,83873.0,76.0,5.0,36.0,1,1,218.374041
7561,11302.60169,22361.0,95.0,15.0,42.0,0,2,530.667993
7562,7996.597066,70061.0,99.0,2.0,57.0,0,3,699.517349
7563,7411.813055,0.0,73.0,6.0,19.0,0,2,525.6
7564,3179.474225,65742.0,79.0,6.0,0.0,0,1,277.360797
7565,8004.9404749870755,23665.0,67.0,19.0,50.0,0,2,404.817249
7566,3774.861293,66457.0,95.0,2.0,76.0,0,1,456.0
7567,8224.770259,82634.0,104.0,8.0,74.0,0,3,324.097433
7568,2563.582441,0.0,69.0,11.0,60.0,0,1,331.2
7569,2393.915369,0.0,70.0,24.0,10.0,0,1,425.266308
7570,2453.570794,29735.0,69.0,3.0,92.0,0,1,331.2
7571,5143.878519,61417.0,65.0,6.0,35.0,0,7,206.01822
7572,7378.510732,0.0,105.0,3.0,12.0,0,4,756.0
7573,2574.198807,43846.0,65.0,16.0,33.0,1,1,125.52458
7574,8004.9404749870755,0.0,67.0,33.0,54.0,0,2,482.4
7575,2430.484375,33775.0,61.0,24.0,95.0,0,1,292.8
7576,6160.999344,96988.0,77.0,1.0,60.0,0,3,369.6
7577,7912.132168,0.0,114.0,26.0,34.0,0,7,820.8
7578,5534.821886,81945.0,68.0,19.0,45.0,0,9,47.451832
7579,2382.672856,0.0,65.0,24.0,47.0,0,1,27.031485
7580,6991.248087,19019.0,93.21929056273265,7.0,46.0,0,1,434.0887943128942
7581,2885.328202,62579.0,72.0,33.0,53.0,0,1,326.242099
7582,8004.9404749870755,46587.0,119.0,34.0,74.0,2,2,571.2
7583,2848.564466,0.0,81.0,26.0,58.0,0,1,583.2
7584,8123.023295,0.0,78.0,15.0,47.0,0,2,561.6
7585,9661.103686,0.0,135.0,1.0,98.0,0,9,648.0
7586,4488.134688,0.0,66.0,1.0,61.0,0,9,758.460636
7587,4561.27302,29327.0,118.0,26.0,21.0,0,1,627.898468
7588,11546.17372,81081.0,96.0,32.0,34.0,1,2,206.211089
7589,3788.814643,0.0,106.0,27.0,89.0,0,1,763.2
7590,13502.63148,57222.0,112.0,3.0,88.0,1,2,297.187468
7591,8563.968057,91147.0,107.0,4.0,79.0,0,7,50.473675
7592,2913.475108,76638.0,73.0,2.0,55.0,1,1,435.189747
7593,7540.584824,29697.0,64.0,6.0,43.0,0,2,147.128736
7594,6950.532764,0.0,61.0,27.0,90.0,0,2,301.402778
7595,7255.137772,67352.0,93.21929056273265,7.0,80.0,1,1,560.947563
7596,4334.064096,23904.0,123.0,1.0,67.0,3,1,590.4
7597,6307.497245,0.0,88.0,16.0,28.0,2,7,422.4
7598,5904.847853,89953.0,74.0,3.0,42.0,0,3,274.165887
7599,4794.481412,20862.0,68.0,1.0,69.0,0,9,326.4
7600,9180.154161,47663.0,114.0,35.0,24.0,0,8,103.702555
7601,8355.512557,49564.0,105.0,8.0,29.0,0,5,661.608936
7602,13869.92705,28432.0,118.0,1.0,59.0,0,2,612.300581
7603,13452.1928,32356.0,117.0,11.0,35.0,2,2,428.490681
7604,8004.9404749870755,55269.0,71.0,32.0,15.0,0,2,340.8
7605,8273.111579,0.0,116.0,6.0,78.0,0,3,509.513764
7606,7408.836056,76771.0,95.0,34.0,82.0,1,7,91.674854
7607,4349.30875,75648.0,108.0,28.0,10.0,0,1,112.660916
7608,4744.967459,20698.0,68.0,21.0,72.0,5,5,248.422693
7609,8004.9404749870755,29734.0,63.0,12.0,86.0,0,2,649.83837
7610,8673.587,43963.0,110.0,25.0,59.0,0,7,528.0
7611,2497.910013,29465.0,63.0,6.0,9.0,0,1,302.4
7612,8004.9404749870755,24851.0,103.0,8.0,99.0,0,2,604.289428
7613,3312.253233,0.0,107.0,2.0,4.0,2,1,770.4
7614,10828.37347,11033.0,97.0,27.0,18.0,0,2,511.120131
7615,12128.36511,20495.0,61.0,7.0,36.0,0,2,292.8
7616,5505.687336,95766.0,68.0,17.0,62.0,0,5,162.557048
7617,6715.342541,0.0,65.0,22.0,39.0,0,2,655.073317
7618,2836.677371,61029.0,72.0,26.0,98.0,0,1,114.429816
7619,3561.595726,0.0,105.0,3.0,30.0,0,1,504.0
7620,6552.399896,56188.0,86.0,20.0,52.0,3,3,175.972039
7621,2833.980142,94812.0,70.0,11.0,40.0,0,1,121.025058
7622,5099.513147,0.0,70.0,28.0,77.0,1,3,336.0
7623,9415.527031,55338.0,116.0,25.0,54.0,0,7,556.8
7624,3644.833554,82477.0,90.0,1.0,69.0,0,1,432.0
7625,2927.516316,20852.0,73.0,8.0,6.0,0,1,383.789732
7626,9227.945752,0.0,82.0,22.0,62.0,0,2,296.637382
7627,3148.42409,0.0,83.0,16.0,75.0,0,1,544.217453
7628,3063.114594,0.0,95.0,14.0,57.0,2,1,456.0
7629,3417.953745,72460.0,85.0,9.0,76.0,0,1,370.018108
7630,8004.9404749870755,76358.0,66.0,25.0,3.0,0,2,86.461582
7631,7519.133631,96306.0,95.0,12.0,17.0,1,6,185.355353
7632,3969.433177,49544.0,101.0,3.0,29.0,0,1,0.769185
7633,4874.0748,0.0,68.0,10.0,36.0,0,7,609.323227
7634,7261.615478,0.0,101.0,7.0,19.0,0,4,727.2
7635,8005.964669,63357.0,101.0,26.0,42.0,0,5,565.508572
7636,2996.139865,0.0,82.0,9.0,21.0,0,1,590.4
7637,4175.945269,23060.0,109.0,13.0,25.0,3,1,731.350857
7638,8491.858636,27781.0,71.0,33.0,7.0,0,2,340.8
7639,2402.172069,43246.0,62.0,19.0,89.0,0,1,52.435202
7640,4775.475851,14254.0,124.0,21.0,16.0,0,1,595.2
7641,4235.183999,60334.0,106.0,5.0,67.0,0,1,111.164747
7642,5107.163002,35625.0,65.0,10.0,56.0,1,3,288.572108
7643,13167.60512,54684.0,111.0,13.0,15.0,3,2,302.137164
7644,2520.301352,56228.0,65.0,4.0,79.0,0,1,276.877348
7645,5189.289582,82166.0,134.0,9.0,43.0,3,1,643.2
7646,2893.313855,30406.0,73.0,29.0,93.0,0,1,350.4
7647,3985.547406,75007.0,101.0,1.0,19.0,0,1,668.773522
7648,2414.638309,79271.0,62.0,24.0,63.0,4,1,232.753598
7649,8004.9404749870755,0.0,76.0,2.0,66.0,0,2,364.8
7650,8004.9404749870755,59414.0,140.0,34.0,56.0,0,2,65.022258
7651,8004.9404749870755,44719.0,66.0,6.0,55.0,0,2,316.8
7652,4699.034135,0.0,129.0,14.0,93.0,2,1,291.744204
7653,2395.57,21986.0,63.0,1.0,9.0,0,1,333.696228
7654,8861.482361,58480.0,113.0,6.0,35.0,1,5,542.4
7655,8936.823519,37520.0,74.0,21.0,30.0,0,2,163.576763
7656,7340.496505,50165.0,62.0,15.0,63.0,0,2,129.999138
7657,8004.9404749870755,42961.0,83.0,24.0,16.0,0,2,398.4
7658,6342.473656,86687.0,80.0,4.0,82.0,0,3,274.159702
7659,6560.815344,0.0,93.0,2.0,88.0,0,3,41.617367
7660,6687.593818,23772.0,83.0,19.0,25.0,0,4,100.652984
7661,3681.253483,0.0,98.0,23.0,7.0,0,1,354.939043
7662,2555.535685,18241.0,65.0,17.0,44.0,0,1,151.991098
7663,2373.795076,0.0,65.0,32.0,88.0,0,1,312.0
7664,2732.652352,86650.0,69.0,7.0,64.0,2,1,323.865715
7665,4703.71858,0.0,137.0,11.0,73.0,0,1,434.0887943128942
7666,8004.9404749870755,35973.0,159.0,5.0,97.0,0,2,763.2
7667,3844.569357,26262.0,97.0,6.0,59.0,0,1,465.6
7668,4683.443348,25187.0,121.0,8.0,79.0,0,1,580.8
7669,5174.081063,88081.0,64.0,35.0,94.0,0,5,82.483947
7670,2655.864573,83460.0,66.0,20.0,18.0,0,1,443.44552
7671,5615.073509,19949.0,74.0,0.0,99.0,1,3,355.2
7672,3161.171297,0.0,92.0,16.0,56.0,0,1,897.379535
7673,7575.647415,0.0,109.0,30.0,87.0,0,4,784.8
7674,3985.398895,77739.0,98.0,31.0,61.0,0,1,428.563553
7675,9706.375239,23649.0,122.0,2.0,69.0,0,6,535.606632
7676,7736.654606,68980.0,98.0,25.0,87.0,0,7,464.038577
7677,4179.488639,60010.0,103.0,4.0,86.0,0,1,494.4
7678,5759.011129,30968.0,74.0,10.0,89.0,1,8,45.425684
7679,4165.396419,0.0,116.0,2.0,97.0,0,1,556.8
7680,2632.552578,99841.0,65.0,14.0,30.0,0,1,312.0
7681,3885.456401,0.0,105.0,3.0,92.0,0,1,504.0
7682,8161.944953,32967.0,105.0,16.0,70.0,1,4,504.0
7683,13024.13012,0.0,125.0,6.0,61.0,0,2,900.0
7684,14137.23043,31794.0,119.0,12.0,16.0,0,2,571.2
7685,3700.678124,36710.0,94.0,17.0,56.0,0,1,676.8
7686,5511.033294,36267.0,69.0,21.0,1.0,0,8,263.454037
7687,5169.49937,12430.0,73.0,22.0,13.0,0,4,350.4
7688,6044.020038,93715.0,74.0,12.0,88.0,0,7,532.8
7689,4349.30875,75648.0,108.0,28.0,10.0,0,1,112.660916
7690,9688.129179,24584.0,66.0,11.0,74.0,0,2,279.706613
7691,5528.212807,36088.0,72.0,16.0,31.0,0,9,345.6
7692,7894.5005,21723.0,104.0,31.0,6.0,0,8,748.8
7693,5935.815989,63833.0,73.0,17.0,69.0,0,3,199.460544
7694,4520.339327,0.0,61.0,7.0,1.0,0,4,304.156333
7695,3219.146148,45892.0,81.0,1.0,49.0,0,1,388.8
7696,5935.572179,90263.0,74.0,17.0,36.0,0,8,355.2
7697,2322.572562,0.0,63.0,8.0,87.0,0,1,453.6
7698,11692.00974,40548.0,98.0,7.0,57.0,0,2,470.4
7699,10175.2441,0.0,99.0,15.0,84.0,0,2,831.340966
7700,2513.971107,50450.0,63.0,24.0,80.0,0,1,302.4
7701,2897.779107,0.0,85.0,4.0,45.0,0,1,612.0
7702,5515.246935,75963.0,69.0,4.0,23.0,0,7,102.147789
7703,3469.836978,32714.0,87.0,35.0,48.0,0,1,513.041633
7704,6907.554242,42790.0,87.0,10.0,74.0,0,3,290.057111
7705,3647.24611,20694.0,94.0,29.0,89.0,1,1,451.2
7706,3265.156348,25820.0,82.0,10.0,69.0,0,1,393.6
7707,2514.282096,24744.0,65.0,1.0,0.0,0,1,312.0
7708,4462.997006,0.0,73.0,35.0,52.0,3,5,350.4
7709,4570.673702,27538.0,63.0,10.0,6.0,4,3,285.843893
7710,2752.65503,81280.0,68.0,6.0,47.0,0,1,308.349562
7711,2188.655055,0.0,67.0,29.0,49.0,1,1,321.6
7712,2710.149379,0.0,73.0,14.0,66.0,0,1,350.4
7713,14754.35923,26486.0,128.0,18.0,5.0,1,2,614.4
7714,10759.40004,0.0,97.0,12.0,24.0,0,2,465.6
7715,12357.11512,0.0,93.21929056273265,4.0,34.0,0,5,434.0887943128942
7716,5033.390798,68331.0,63.0,23.0,38.0,0,3,302.4
7717,2370.618948,0.0,71.0,1.0,66.0,1,1,511.2
7718,11236.31135,21636.0,64.0,2.0,24.0,5,2,213.587367
7719,12476.64759,0.0,121.0,7.0,34.0,0,2,871.2
7720,14641.51818,0.0,133.0,24.0,46.0,0,2,434.0887943128942
7721,4731.844073,0.0,64.0,14.0,92.0,0,7,307.2
7722,10620.49148,35601.0,69.0,34.0,15.0,0,2,249.803437
7723,13478.8,0.0,93.21929056273265,33.0,55.0,1,3,434.0887943128942
7724,8873.201307,28558.0,119.0,14.0,37.0,4,3,797.558033
7725,5260.921627,60101.0,66.0,34.0,74.0,0,3,1.332349
7726,2792.009458,22426.0,76.0,9.0,31.0,1,1,528.391284
7727,10018.66117,30720.0,139.0,17.0,24.0,4,5,778.463303
7728,7180.270931,34161.0,93.21929056273265,5.0,10.0,3,1,892.8
7729,3012.039703,42987.0,77.0,14.0,48.0,0,1,128.490137
7730,4236.814353,0.0,61.0,21.0,13.0,0,3,292.8
7731,5283.362834,80928.0,132.0,26.0,27.0,0,1,538.545218
7732,5395.091602,86640.0,67.0,2.0,25.0,0,5,65.457366
7733,6913.566525,26714.0,64.0,17.0,7.0,1,2,307.2
7734,2619.337376,78618.0,66.0,7.0,56.0,0,1,225.578841
7735,8390.122077,0.0,78.0,22.0,3.0,0,2,732.340362
7736,13727.79972,0.0,126.0,12.0,4.0,0,2,604.8
7737,4482.015107,62977.0,115.0,34.0,40.0,0,1,552.0
7738,2827.55957,0.0,79.0,30.0,25.0,0,1,568.8
7739,5584.961718,19724.0,72.0,20.0,49.0,0,4,345.6
7740,7568.85152,27558.0,65.0,18.0,48.0,0,2,312.0
7741,9664.330983,86054.0,93.21929056273265,12.0,11.0,0,1,115.166422
7742,6480.681366,42846.0,81.0,14.0,42.0,0,4,286.142521
7743,8707.619537,57107.0,110.0,27.0,84.0,3,7,528.0
7744,9048.983447,0.0,119.0,9.0,8.0,0,3,571.2
7745,2615.852084,54314.0,66.0,13.0,98.0,0,1,282.770894
7746,4878.829713,29950.0,61.0,0.0,76.0,0,4,292.8
7747,10793.75704,24195.0,90.0,32.0,70.0,0,2,360.269404
7748,5528.080912,0.0,73.0,30.0,11.0,0,8,388.819919
7749,4605.87485,47481.0,116.0,20.0,39.0,0,1,556.8
7750,8343.412804,63354.0,106.0,16.0,39.0,0,9,508.8
7751,13009.24125,57591.0,66.0,5.0,74.0,0,2,316.8
7752,7486.019078,0.0,71.0,14.0,62.0,0,2,340.8
7753,9547.71004,34919.0,82.0,14.0,99.0,1,2,277.871312
7754,8110.704417,76879.0,101.0,20.0,44.0,0,5,487.102627
7755,7379.456823,61584.0,61.0,18.0,93.0,0,2,205.294927
7756,6612.617859,28792.0,93.21929056273265,34.0,20.0,3,1,434.0887943128942
7757,7452.233634,0.0,105.0,27.0,42.0,0,4,504.0
7758,2686.535218,26713.0,71.0,22.0,69.0,0,1,142.695319
7759,4470.181084,0.0,129.0,2.0,72.0,0,1,928.8
7760,10348.01348,34244.0,87.0,14.0,34.0,2,2,417.6
7761,11790.49617,25251.0,66.0,13.0,43.0,0,2,316.8
7762,4566.123651,0.0,68.0,19.0,53.0,0,3,326.4
7763,5905.971667,59848.0,73.0,5.0,98.0,1,3,131.614733
7764,7492.055949,39815.0,64.0,17.0,68.0,0,2,91.391245
7765,3427.154407,58840.0,86.0,25.0,44.0,0,1,73.27252
7766,5181.620895,97131.0,64.0,5.0,80.0,0,6,307.2
7767,4686.469674,58089.0,118.0,31.0,83.0,0,1,566.4
7768,2710.12066,0.0,71.0,7.0,87.0,0,1,340.8
7769,4313.34397,0.0,126.0,2.0,96.0,2,1,656.57161
7770,4755.36505,21808.0,119.0,0.0,71.0,0,1,571.2
7771,8004.9404749870755,89771.0,114.0,5.0,83.0,0,2,432.409662
7772,7792.067056,36776.0,65.0,21.0,21.0,0,2,240.186527
7773,2549.998419,31213.0,65.0,0.0,29.0,0,1,312.0
7774,7521.282545,0.0,115.0,33.0,0.0,0,3,434.0887943128942
7775,11510.36033,0.0,61.0,11.0,39.0,0,2,439.2
7776,7999.251628,0.0,107.0,13.0,17.0,0,5,513.6
7777,7927.182997,32555.0,68.0,32.0,72.0,0,2,86.912677
7778,8004.9404749870755,0.0,69.0,15.0,9.0,0,2,496.8
7779,2453.570794,29735.0,69.0,3.0,92.0,0,1,331.2
7780,2981.549197,80590.0,74.0,26.0,3.0,0,1,97.928632
7781,5110.755667,22565.0,132.0,0.0,20.0,0,1,633.6
7782,5351.853544,54817.0,137.0,24.0,28.0,0,1,209.504391
7783,9015.819465,0.0,62.0,26.0,34.0,0,2,42.642554
7784,5903.612641,55393.0,74.0,15.0,6.0,1,3,2.173552
7785,8852.734284,0.0,83.0,12.0,97.0,0,2,597.6
7786,13333.38849,75634.0,110.0,13.0,52.0,0,2,432.805382
7787,8658.863813,62464.0,109.0,23.0,45.0,0,4,400.181882
7788,4871.15057,72648.0,61.0,0.0,78.0,0,5,120.850664
7789,5279.198664,77167.0,66.0,15.0,99.0,0,3,137.086695
7790,6689.022728,56980.0,84.0,33.0,70.0,0,7,599.000883
7791,5244.550942,27444.0,66.0,21.0,88.0,0,3,313.931213
7792,6688.857444,57289.0,86.0,21.0,88.0,0,3,562.224942
7793,8408.308374,84091.0,105.0,18.0,48.0,0,9,380.560266
7794,2052.948967,0.0,67.0,33.0,21.0,2,1,806.180375
7795,10592.58753,59590.0,136.0,15.0,67.0,0,5,460.266881
7796,2913.493264,89672.0,72.0,7.0,92.0,0,1,309.568636
7797,5243.446345,96535.0,66.0,11.0,85.0,0,3,271.074379
