,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,coverage,employmentstatus,location_code,vehicle_size,year_effective_to_date,month_effective_to_date,0,1,2,3,4,0,1,2,0,1,2,year_effective_to_date,month_effective_to_date
6927,4571.610619,79453,115,11,47,0,1,242.099049,0,0,1,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
6928,14514.00519,88753,181,6,21,0,3,868.8,0,0,0,1,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
6929,2588.435037,0,74,7,63,0,1,851.022089,0,1,0,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
6930,6243.089247,73945,78,21,76,0,8,330.872532,1,0,2,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6931,2719.506996,14030,72,11,3,0,1,345.6,0,4,0,2,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6932,2719.260911,81799,68,23,97,0,1,326.4,0,0,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6933,4803.777507,23634,62,4,25,0,9,440.189611,0,3,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6934,2856.948797,0,78,26,14,0,1,374.4,1,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6935,5169.558551,56334,65,35,72,0,3,421.563772,0,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
6936,4082.704584,23206,107,31,60,0,1,513.6,0,2,0,2,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6937,2959.950094,28140,85,23,5,0,1,612.0,1,4,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
6938,16468.22079,0,63,4,52,0,2,685.12694,0,1,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
6939,12779.06199,0,88,16,8,0,2,633.6,1,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2011,1
6940,12168.74492,14973,115,2,75,0,2,828.0,0,4,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6941,6240.664762,0,87,31,9,0,9,712.40122,1,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
6942,5442.744248,25884,69,18,36,3,9,292.274846,0,0,2,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6943,3551.792574,11607,96,19,38,0,1,313.351134,1,3,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
6944,24138.05975,53691,67,13,48,0,2,175.97506,0,0,2,0,2011,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6945,15415.04407,89464,194,17,40,1,3,1067.291208,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6946,5517.199137,60596,71,20,78,4,3,180.340069,0,0,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6947,13448.80973,43720,117,5,90,1,2,561.6,0,0,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
6948,6689.022728,56980,84,33,70,0,7,599.000883,1,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6949,7222.850848,0,68,5,36,0,2,350.207614,0,1,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6950,4311.416903,0,67,0,71,1,3,482.4,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
6951,4376.363592,63774,111,18,63,0,1,60.036683,2,0,1,0,2011,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6952,10506.93706,61650,88,8,2,0,2,117.470445,1,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
6953,8667.090494,31354,109,11,23,0,9,527.759702,0,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6954,5938.511892,44190,74,17,40,0,3,10.68564,0,0,1,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
6955,15277.47796,38183,191,21,14,0,8,981.010879,0,0,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6956,2551.226692,79751,63,15,67,0,1,392.235698,0,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
6957,4191.06163,0,64,3,53,1,7,535.953661,0,1,0,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
6958,8161.1704,12266,114,25,36,1,3,732.050007,0,2,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6959,2784.969185,61807,70,0,96,0,1,104.209216,0,0,1,2,2011,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6960,10083.48688,11828,90,18,84,0,2,571.479602,1,4,0,2,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6961,19363.52743,49945,70,21,65,0,2,50.40447,0,0,1,2,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6962,7154.094304,28204,182,30,84,0,1,532.089467,0,0,2,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6963,8779.090552,54726,219,30,69,0,1,1051.2,1,0,0,1,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
6964,2731.39917,43386,68,13,79,0,1,315.353519,0,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6965,7429.079194,0,101,6,43,0,9,549.692452,2,1,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6966,2616.613903,72302,66,6,27,0,1,316.8,0,0,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6967,8044.872393,71391,67,29,39,0,2,284.000172,0,0,2,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
6968,2534.306443,21606,71,21,22,3,1,340.8,0,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6969,10014.02955,74489,124,11,36,0,3,128.535182,1,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
6970,4745.181764,50549,61,2,73,0,7,292.8,0,0,0,0,2011,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6971,14040.96476,0,195,9,33,1,5,669.037562,0,1,2,1,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6972,14635.45158,0,139,5,56,0,2,667.2,1,1,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,2
6973,3885.456401,0,105,3,92,0,1,504.0,2,1,0,2,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6974,5107.163002,35625,65,10,56,1,3,288.572108,0,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6975,9384.654502,25370,116,21,64,0,3,556.8,0,0,0,1,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
6976,5007.672425,51523,62,31,0,0,3,297.6,0,0,0,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6977,49423.79557,85058,137,34,82,0,2,595.369784,1,0,2,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6978,8558.927723,0,125,10,43,0,9,615.562164,1,1,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
6979,4892.628631,27005,61,10,72,0,7,311.84034,0,0,0,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
6980,5365.93282,62808,66,33,37,0,4,211.515893,0,0,2,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,2
6981,5163.838813,88692,64,29,26,0,5,253.193647,0,0,2,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6982,38055.20953,0,115,21,78,0,2,552.0,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,2
6983,7403.447336,19064,98,23,35,1,7,136.248799,1,2,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
6984,6051.637445,0,88,16,80,0,6,633.6,1,1,0,2,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
6985,7229.329257,60345,93,22,10,0,5,36.105928,1,0,1,2,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
6986,3300.607083,59592,84,8,49,0,1,161.231812,1,0,1,1,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
6987,5505.167392,15648,73,29,68,1,5,413.269261,0,4,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,2
6988,4334.064096,23904,123,1,67,3,1,590.4,1,4,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
6989,4349.104278,90893,110,33,0,0,1,700.004018,0,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
6990,4882.073243,0,66,18,66,0,6,475.2,0,1,0,1,2011,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
6991,10114.98621,74001,84,16,0,0,2,224.265232,1,0,2,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
6992,5259.709581,28447,67,20,99,0,3,321.6,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6993,4013.945512,56586,100,33,86,0,1,121.928014,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6994,6285.019179,0,172,5,33,0,1,825.6,2,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6995,4518.782768,19186,62,10,34,0,5,297.6,0,4,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
6996,17738.2012,65348,110,35,58,0,2,134.120531,0,0,1,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
6997,6265.343299,0,84,18,25,1,4,481.025786,1,1,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
6998,12168.64405,0,109,28,96,0,2,30.989755,0,1,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2011,2
6999,3618.432755,0,99,0,71,0,1,475.2,1,1,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011,2
7000,6474.826466,0,91,21,23,0,3,436.8,1,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
7001,5575.198201,18892,73,33,76,0,5,106.814987,0,2,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7002,32144.64957,19066,103,5,61,0,2,494.4,2,2,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7003,8223.164916,95102,101,6,73,0,8,94.338814,2,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
7004,7462.926263,70263,93,30,66,0,5,7.345946,1,0,1,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
7005,9031.214859,0,122,15,47,0,9,650.52179,1,1,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
7006,7028.940001,18120,63,34,90,4,2,302.4,0,2,0,1,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7007,7406.882612,38169,62,18,82,0,2,71.678412,0,0,1,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
7008,7582.113842,64801,64,23,19,0,2,268.471802,0,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7009,10719.08467,86036,90,8,20,3,2,501.26513,1,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
7010,3721.390713,0,101,16,59,0,1,862.49778,0,1,0,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7011,3528.044252,31278,92,24,95,4,1,441.6,1,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7012,17085.41462,20053,62,2,24,1,2,9.832575,0,0,1,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7013,11955.39598,71587,99,1,74,0,2,133.103003,1,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7014,6366.225775,44368,80,5,72,0,3,384.0,1,0,0,2,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7015,4669.22664,76157,116,15,80,0,1,556.8,2,0,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7016,9100.731403,59183,113,11,91,0,5,542.4,0,0,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7017,14663.19646,91015,73,31,30,1,2,119.062347,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
7018,7529.863445,52774,66,16,26,4,2,78.452298,0,0,1,2,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
7019,2647.519741,37876,69,13,15,0,1,300.056383,0,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7020,8072.245595,57938,101,6,36,0,3,282.458203,0,0,2,2,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
7021,7644.684144,26526,99,0,86,0,3,523.701824,1,2,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7022,2485.109896,76608,62,2,2,0,1,91.229768,0,0,1,1,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7023,13144.49101,0,194,23,34,0,7,931.2,0,1,0,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
7024,3129.110699,48056,78,15,92,0,1,374.4,1,0,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
7025,8349.523082,45428,109,2,46,1,3,487.273964,0,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
7026,3241.588659,89196,81,17,52,0,1,41.182611,1,0,1,1,2011,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
7027,6925.182046,88893,86,5,63,0,9,72.86746,1,0,1,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7028,5098.854489,0,97,20,9,4,7,609.046345,1,1,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
7029,2885.407442,92722,72,34,45,1,1,28.126402,0,0,1,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
7030,5979.724161,57693,76,16,56,0,3,547.2,1,0,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
7031,5416.413581,53249,67,32,10,0,3,343.340361,0,0,0,2,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7032,2345.129694,26304,63,22,93,0,1,302.4,0,2,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7033,12556.95366,0,70,34,10,0,2,504.0,0,1,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7034,2839.298304,71460,74,11,77,5,1,93.951709,0,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7035,5595.389905,74454,71,25,29,0,3,340.8,0,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,2
7036,3979.718986,96413,99,3,78,0,1,560.045764,1,0,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7037,10925.82157,98542,90,1,93,0,2,432.0,1,0,0,1,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7038,5669.974517,43416,70,7,99,0,5,336.0,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7039,5168.152276,81182,64,3,45,0,8,307.2,0,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2011,1
7040,2760.476712,79065,69,13,24,0,1,290.886242,0,0,2,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
7041,10382.50368,11721,102,2,56,2,2,560.91624,0,4,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
7042,3816.408655,82414,95,10,85,0,1,30.423443,1,0,1,2,2011,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
7043,11172.49931,14533,63,4,20,0,2,302.4,0,3,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
7044,2456.816127,0,73,15,59,0,1,525.6,0,1,0,1,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7045,7480.713618,52513,65,0,76,3,2,91.244938,0,0,1,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7046,2659.70565,0,87,4,4,3,1,420.041981,1,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
7047,4626.801093,79487,114,20,87,0,1,547.2,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
7048,12157.32992,57449,103,6,28,0,2,494.4,2,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7049,4792.509792,20181,66,8,66,2,3,316.8,0,3,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7050,2821.352024,73339,71,0,61,0,1,244.401453,0,0,2,0,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,1
7051,17441.6378,80969,217,1,80,0,3,1041.6,1,0,0,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7052,4202.663699,74057,105,12,75,1,1,632.244063,0,0,0,1,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7053,7851.349465,32225,66,23,90,0,2,316.8,0,0,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7054,8932.317753,60909,112,8,94,0,5,412.106287,0,0,2,1,2011,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7055,5059.987477,70999,63,5,70,0,3,305.603239,0,0,0,1,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011,2
7056,11196.01927,75457,93,0,79,0,2,151.572213,1,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7057,4430.572112,24059,112,31,17,0,1,537.6,0,0,0,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7058,10330.43794,56480,87,13,62,0,2,384.695536,1,0,2,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7059,9918.69966,37586,63,29,90,0,2,153.489143,0,0,1,0,2011,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,2
7060,5876.373894,97026,73,30,66,0,3,97.417808,0,0,1,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7061,2734.439188,54010,69,5,89,0,1,331.2,0,0,0,0,2011,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7062,3694.14876,87485,92,12,57,0,1,441.6,1,0,0,0,2011,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
7063,9521.676094,74583,118,31,20,0,4,161.210468,0,0,1,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7064,4377.532789,0,64,25,25,0,8,460.8,0,1,0,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7065,6431.736287,21238,95,11,38,4,4,456.0,1,2,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7066,6722.701247,0,93,8,48,0,8,669.6,1,1,0,0,2011,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,1
7067,2397.036098,22283,65,16,93,0,1,572.072106,0,4,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
7068,2393.813375,58237,63,34,22,3,1,273.691831,0,0,2,0,2011,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,2
7069,2359.423599,19864,63,22,96,0,1,352.394515,0,3,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
7070,4080.81891,57283,106,9,85,1,1,337.95778,0,0,2,0,2011,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7071,26999.68099,0,104,33,19,0,2,622.88852,2,1,0,0,2011,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
7072,10914.20446,71656,137,3,88,0,8,61.915326,1,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011,1
7073,3445.86241,0,94,33,95,0,1,590.626396,1,1,0,1,2011,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011,1
7074,6625.28717,41460,83,1,54,0,4,398.4,1,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7075,20067.40315,85165,101,8,81,0,2,384.31404,2,0,2,0,2011,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7076,3871.778009,0,111,10,75,0,1,799.2,2,1,0,0,2011,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011,2
7077,4171.300175,36723,106,13,18,1,1,580.091966,0,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7078,6689.022728,56980,84,33,70,0,7,599.000883,1,0,0,0,2011,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7079,9009.219409,32260,113,8,99,0,4,601.124657,2,0,0,0,2011,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,2
7080,4974.801539,75644,65,5,68,3,9,467.803638,0,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2011,1
7081,2506.197852,92056,62,21,1,0,1,89.398794,0,0,1,0,2011,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
7082,4967.544169,28524,62,26,45,0,9,297.6,0,0,0,0,2011,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1
